tower_id,tower_name,region,network_type,capacity_date,total_bandwidth_gbps,used_bandwidth_gbps,available_bandwidth_gbps,utilization_pct,equipment_status,last_maintenance_date,next_scheduled_maintenance,expected_growth_pct,upgrade_recommended,estimated_capacity_exhaustion_date
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-10,68.5,60.0,8.4,87.7,Active,2024-09-28,2025-04-21,24.7,True,2026-09-27
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-10,52.2,39.6,12.5,76.0,Active,2024-10-11,2025-04-26,22.6,False,2026-05-27
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-10,113.9,91.3,22.6,80.2,Active,2024-09-15,2025-03-11,21.8,True,2026-07-22
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-10,63.3,53.4,9.9,84.3,Degraded,2024-10-22,2025-05-28,17.2,True,2025-08-15
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-10,56.3,46.8,9.4,83.2,Active,2024-09-22,2025-04-28,17.9,True,2025-12-05
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-10,104.4,76.7,27.7,73.4,Degraded,2024-09-14,2025-05-15,17.9,False,2025-07-30
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-10,54.3,45.9,8.4,84.6,Active,2024-10-06,2025-04-30,20.9,True,2026-04-26
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-10,52.1,41.1,11.0,78.8,Active,2024-10-23,2025-04-08,17.7,False,2026-09-18
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-10,69.6,54.1,15.5,77.7,Maintenance,2024-09-28,2025-04-10,13.6,False,2025-11-08
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-10,69.1,57.2,11.9,82.8,Degraded,2024-09-19,2025-04-06,22.2,True,2025-06-27
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-10,52.6,37.2,15.4,70.7,Active,2024-10-09,2025-05-10,18.1,False,2026-01-05
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-10,63.1,55.7,7.3,88.4,Active,2024-09-30,2025-06-07,20.1,True,2026-09-09
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-10,68.8,58.6,10.2,85.2,Active,2024-09-22,2025-05-27,24.9,True,2025-12-10
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-10,67.4,48.3,19.1,71.7,Active,2024-09-11,2025-04-13,16.6,False,2025-12-30
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-10,54.2,38.4,15.8,70.8,Degraded,2024-10-09,2025-06-08,23.7,False,2026-01-17
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-11,113.0,85.4,27.6,75.6,Active,2024-10-16,2025-03-16,18.6,False,2025-08-11
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-11,104.6,74.0,30.6,70.7,Active,2024-11-08,2025-05-25,15.2,False,2026-11-20
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-11,108.5,88.5,19.9,81.6,Active,2024-10-10,2025-03-23,22.4,True,2026-07-12
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-11,108.3,79.3,29.0,73.2,Active,2024-09-12,2025-05-21,22.5,False,2025-08-19
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-11,67.1,59.0,8.1,88.0,Active,2024-09-18,2025-03-31,18.5,True,2026-08-23
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-11,125.8,96.4,29.4,76.6,Active,2024-10-17,2025-04-05,14.6,False,2025-12-12
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-11,142.9,115.6,27.4,80.9,Active,2024-09-20,2025-04-11,23.3,True,2026-06-21
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-11,125.9,98.5,27.3,78.3,Active,2024-10-04,2025-05-21,20.3,False,2025-08-04
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-11,53.7,48.2,5.4,89.9,Active,2024-10-28,2025-05-21,23.8,True,2026-11-05
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-11,69.4,52.8,16.6,76.1,Active,2024-10-01,2025-05-26,20.2,False,2026-08-29
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-11,101.5,65.8,35.6,64.9,Active,2024-09-21,2025-03-22,23.1,False,2026-06-19
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-11,52.6,42.7,9.9,81.2,Active,2024-10-23,2025-04-13,17.8,True,2025-12-27
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-11,61.2,43.4,17.7,71.0,Active,2024-10-17,2025-05-12,15.1,False,2025-11-27
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-11,115.6,71.3,44.3,61.7,Degraded,2024-11-09,2025-06-04,23.3,False,2026-01-19
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-11,56.1,45.5,10.6,81.1,Active,2024-09-23,2025-04-23,19.6,True,2026-05-07
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-11,57.3,51.5,5.8,89.9,Active,2024-10-24,2025-03-21,21.3,True,2026-03-20
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-11,61.6,45.3,16.3,73.6,Active,2024-10-18,2025-04-30,18.5,False,2025-12-28
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-11,63.5,48.5,15.0,76.4,Active,2024-09-21,2025-03-27,24.2,False,2026-08-21
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-11,64.3,49.7,14.6,77.3,Active,2024-10-07,2025-05-17,12.2,False,2025-11-03
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-11,51.2,40.7,10.6,79.4,Active,2024-09-12,2025-04-08,24.9,False,2026-09-08
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-11,51.1,44.7,6.4,87.5,Active,2024-09-13,2025-04-29,18.3,True,2026-05-07
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-11,60.6,42.9,17.8,70.7,Active,2024-09-23,2025-05-07,14.5,False,2025-07-08
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-11,52.9,43.8,9.1,82.9,Active,2024-09-15,2025-04-29,13.0,True,2026-02-11
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-12,127.0,80.0,47.0,63.0,Active,2024-10-28,2025-04-01,23.4,False,2026-11-30
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-12,142.0,110.1,31.9,77.5,Active,2024-10-31,2025-04-07,12.7,False,2026-02-06
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-12,149.2,105.5,43.6,70.7,Active,2024-10-29,2025-04-24,17.7,False,2025-08-30
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-12,150.0,93.0,56.9,62.0,Active,2024-10-08,2025-04-20,13.3,False,2026-11-03
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-12,62.8,55.8,7.1,88.8,Active,2024-10-31,2025-04-22,16.6,True,2025-12-04
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-12,136.3,95.3,41.0,69.9,Active,2024-10-05,2025-05-10,20.5,False,2025-12-29
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-12,100.6,81.6,18.9,81.2,Active,2024-10-08,2025-04-17,12.5,True,2025-06-22
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-12,108.8,80.4,28.4,73.9,Active,2024-09-29,2025-05-23,23.7,False,2026-11-26
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-12,51.2,45.4,5.8,88.7,Degraded,2024-09-18,2025-04-27,23.4,True,2025-10-12
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-12,68.3,56.5,11.8,82.7,Active,2024-10-07,2025-03-24,20.8,True,2026-08-27
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-12,148.9,126.0,22.8,84.7,Active,2024-09-29,2025-05-24,21.4,True,2026-04-01
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-12,68.7,58.9,9.8,85.8,Active,2024-09-26,2025-03-27,14.9,True,2026-05-30
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-12,55.3,40.3,15.0,72.9,Active,2024-10-25,2025-05-01,21.9,False,2026-01-25
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-12,120.7,85.8,34.9,71.1,Active,2024-10-03,2025-04-03,16.7,False,2026-08-16
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-12,53.9,44.4,9.5,82.4,Active,2024-09-13,2025-06-07,18.0,True,2026-08-18
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-12,61.3,53.0,8.2,86.5,Active,2024-09-22,2025-03-19,12.4,True,2025-09-20
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-12,69.9,57.8,12.1,82.7,Active,2024-10-26,2025-03-25,22.6,True,2026-03-17
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-12,61.7,51.6,10.1,83.7,Active,2024-09-18,2025-03-25,21.6,True,2026-09-29
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-12,67.7,55.6,12.1,82.2,Active,2024-10-23,2025-04-04,13.1,True,2025-07-27
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-12,66.6,55.7,10.9,83.6,Degraded,2024-09-30,2025-06-01,13.0,True,2025-11-23
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-12,55.3,39.9,15.4,72.1,Degraded,2024-10-06,2025-04-21,24.2,False,2025-07-09
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-12,56.0,48.3,7.7,86.3,Active,2024-10-17,2025-04-21,13.0,True,2025-07-10
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-12,64.8,48.8,15.9,75.4,Active,2024-10-22,2025-05-13,13.5,False,2025-12-29
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-13,145.3,100.8,44.5,69.4,Degraded,2024-09-14,2025-03-21,12.2,False,2025-10-09
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-13,142.2,88.9,53.3,62.5,Active,2024-11-13,2025-03-31,16.7,False,2026-10-19
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-13,111.0,83.4,27.7,75.1,Active,2024-11-04,2025-05-22,19.3,False,2025-07-07
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-13,111.5,77.1,34.4,69.2,Active,2024-11-01,2025-04-03,18.3,False,2026-09-09
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-13,61.1,49.9,11.2,81.6,Active,2024-10-03,2025-04-22,16.1,True,2026-04-24
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-13,130.4,109.1,21.2,83.7,Active,2024-11-05,2025-03-20,22.6,True,2026-10-19
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-13,123.7,97.9,25.8,79.2,Active,2024-10-14,2025-04-13,13.6,False,2026-01-23
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-13,143.3,105.9,37.4,73.9,Active,2024-10-08,2025-05-07,17.7,False,2025-10-26
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-13,50.6,37.8,12.8,74.6,Degraded,2024-10-10,2025-03-15,13.4,False,2025-11-27
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-13,53.2,40.6,12.6,76.4,Active,2024-10-01,2025-04-10,19.6,False,2025-08-04
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-13,149.8,112.9,36.9,75.3,Degraded,2024-10-15,2025-06-10,21.6,False,2026-11-23
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-13,50.4,36.1,14.3,71.7,Active,2024-11-09,2025-04-21,12.1,False,2026-04-03
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-13,52.2,36.6,15.6,70.1,Active,2024-10-05,2025-03-27,22.1,False,2026-11-13
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-13,116.9,91.8,25.1,78.5,Degraded,2024-10-19,2025-04-21,21.2,False,2025-06-28
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-13,58.3,47.8,10.5,82.1,Active,2024-10-01,2025-06-04,16.5,True,2025-10-11
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-13,52.0,46.0,6.1,88.3,Degraded,2024-11-13,2025-05-03,13.1,True,2025-06-29
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-13,65.0,47.9,17.2,73.6,Active,2024-09-22,2025-04-13,17.1,False,2026-02-24
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-13,67.5,53.7,13.8,79.6,Active,2024-11-06,2025-04-27,21.9,False,2025-10-18
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-13,67.1,54.2,12.9,80.8,Active,2024-09-20,2025-05-15,13.2,True,2025-12-22
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-13,52.1,43.6,8.6,83.6,Active,2024-11-07,2025-03-15,18.4,True,2026-02-23
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-13,65.8,54.7,11.0,83.2,Active,2024-10-11,2025-03-31,24.7,True,2026-03-06
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-13,60.0,42.3,17.8,70.4,Active,2024-09-21,2025-05-02,12.8,False,2025-12-13
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-13,65.0,45.9,19.1,70.6,Active,2024-09-19,2025-04-28,20.6,False,2026-04-18
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-14,104.2,68.4,35.8,65.7,Active,2024-10-18,2025-03-21,13.8,False,2026-01-25
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-14,132.6,79.7,52.8,60.2,Active,2024-11-07,2025-04-01,20.6,False,2026-11-19
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-14,124.1,89.6,34.5,72.2,Active,2024-09-28,2025-04-16,20.8,False,2026-05-28
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-14,148.6,125.9,22.7,84.7,Active,2024-10-31,2025-05-14,13.0,True,2025-08-26
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-14,58.5,42.7,15.8,73.0,Active,2024-10-14,2025-05-02,16.7,False,2025-11-17
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-14,121.7,73.7,48.0,60.6,Active,2024-10-22,2025-05-07,22.3,False,2026-02-06
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-14,105.1,67.9,37.2,64.6,Active,2024-09-25,2025-05-16,21.7,False,2025-12-19
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-14,131.5,110.6,20.9,84.1,Active,2024-10-18,2025-04-16,19.7,True,2026-08-18
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-14,69.3,51.7,17.6,74.6,Active,2024-10-23,2025-04-17,16.7,False,2026-09-15
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-14,57.1,42.5,14.5,74.5,Active,2024-10-31,2025-03-31,17.6,False,2026-04-30
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-14,120.6,78.0,42.6,64.7,Active,2024-10-30,2025-04-18,23.8,False,2026-02-13
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-14,52.1,43.9,8.3,84.1,Active,2024-10-16,2025-06-12,13.5,True,2026-07-23
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-14,67.9,52.4,15.5,77.2,Degraded,2024-11-08,2025-04-08,14.4,False,2026-02-19
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-14,142.6,118.0,24.6,82.7,Active,2024-09-19,2025-04-09,16.4,True,2026-02-13
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-14,61.0,45.1,15.9,73.9,Active,2024-10-01,2025-04-10,21.8,False,2026-09-20
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-14,64.4,48.0,16.4,74.5,Degraded,2024-09-26,2025-04-10,18.3,False,2025-07-28
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-14,63.3,49.9,13.4,78.8,Active,2024-09-26,2025-03-23,24.0,False,2026-06-26
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-14,58.3,40.8,17.5,70.0,Active,2024-10-12,2025-05-06,14.6,False,2026-01-04
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-14,54.6,40.6,14.1,74.3,Active,2024-10-07,2025-03-31,12.6,False,2026-09-25
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-14,58.7,48.5,10.2,82.6,Degraded,2024-10-13,2025-04-13,23.0,True,2026-04-07
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-14,53.3,44.1,9.2,82.7,Active,2024-10-31,2025-05-17,18.4,True,2026-07-24
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-14,66.9,49.7,17.2,74.3,Active,2024-10-09,2025-03-20,17.9,False,2025-10-18
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-14,62.5,56.1,6.4,89.8,Active,2024-10-15,2025-03-25,12.4,True,2026-08-11
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-15,115.2,69.9,45.3,60.7,Maintenance,2024-10-20,2025-04-29,15.8,False,2026-07-07
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-15,147.7,101.2,46.5,68.5,Degraded,2024-09-16,2025-03-25,18.8,False,2025-10-22
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-15,131.5,79.1,52.4,60.1,Active,2024-10-27,2025-05-27,15.6,False,2026-05-19
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-15,123.6,94.8,28.8,76.7,Active,2024-10-25,2025-03-17,17.3,False,2025-07-23
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-15,50.1,40.4,9.7,80.6,Active,2024-10-11,2025-06-11,21.9,True,2025-06-30
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-15,123.3,81.2,42.1,65.9,Active,2024-11-12,2025-04-29,19.0,False,2026-08-04
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-15,101.9,66.6,35.3,65.4,Active,2024-09-29,2025-05-02,24.0,False,2026-10-15
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-15,146.8,102.7,44.1,69.9,Active,2024-11-06,2025-06-07,21.8,False,2025-11-14
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-15,68.2,53.8,14.4,79.0,Maintenance,2024-09-18,2025-05-09,18.4,False,2025-10-09
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-15,68.1,58.8,9.3,86.4,Degraded,2024-09-24,2025-05-26,13.8,True,2026-09-25
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-15,119.8,74.8,45.1,62.4,Active,2024-10-10,2025-03-29,17.9,False,2025-06-24
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-15,60.6,46.6,14.0,76.9,Active,2024-10-16,2025-04-03,12.9,False,2026-02-15
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-15,54.8,38.5,16.4,70.2,Active,2024-09-21,2025-03-27,22.8,False,2025-09-07
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-15,124.6,105.4,19.2,84.6,Active,2024-10-30,2025-05-12,15.6,True,2025-07-15
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-15,58.1,44.2,13.9,76.1,Active,2024-11-06,2025-05-07,22.8,False,2026-12-06
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-15,64.7,55.6,9.1,86.0,Active,2024-10-25,2025-06-08,22.9,True,2026-04-03
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-15,56.8,41.9,14.9,73.8,Active,2024-11-08,2025-06-08,19.5,False,2026-11-19
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-15,56.7,45.1,11.7,79.4,Active,2024-10-04,2025-03-23,19.6,False,2026-06-05
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-15,54.4,38.8,15.6,71.3,Active,2024-11-03,2025-04-20,15.0,False,2026-11-28
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-15,63.1,47.3,15.8,75.0,Active,2024-11-07,2025-04-20,14.5,False,2026-06-05
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-15,66.7,50.8,15.9,76.2,Active,2024-10-02,2025-05-17,12.5,False,2026-04-24
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-15,56.4,49.9,6.5,88.4,Active,2024-10-29,2025-03-22,15.6,True,2025-12-21
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-15,54.2,45.8,8.4,84.4,Active,2024-09-20,2025-04-17,18.3,True,2025-10-17
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-16,122.2,102.4,19.8,83.8,Active,2024-10-15,2025-05-24,18.9,True,2025-08-01
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-16,139.9,87.9,52.0,62.8,Active,2024-09-19,2025-05-25,12.9,False,2025-12-21
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-16,125.6,84.9,40.7,67.6,Active,2024-11-06,2025-04-22,18.5,False,2025-08-13
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-16,149.3,104.8,44.4,70.2,Active,2024-09-28,2025-05-24,18.6,False,2025-12-30
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-16,55.7,42.7,13.0,76.7,Active,2024-09-27,2025-06-14,15.9,False,2026-07-11
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-16,104.0,72.4,31.6,69.6,Active,2024-10-01,2025-05-06,23.1,False,2025-10-26
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-16,136.1,100.0,36.1,73.5,Active,2024-11-15,2025-04-10,21.4,False,2025-08-24
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-16,102.7,73.3,29.4,71.4,Active,2024-11-13,2025-06-08,18.6,False,2026-06-13
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-16,68.6,55.3,13.3,80.6,Active,2024-11-02,2025-06-14,24.8,True,2026-11-21
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-16,63.4,46.9,16.4,74.1,Degraded,2024-10-28,2025-05-04,24.5,False,2026-07-16
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-16,121.7,86.8,34.9,71.3,Active,2024-10-29,2025-06-11,16.7,False,2026-10-20
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-16,53.9,44.7,9.2,82.9,Degraded,2024-09-19,2025-05-21,15.9,True,2026-08-09
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-16,56.2,41.0,15.2,73.0,Active,2024-11-16,2025-05-15,16.8,False,2025-08-26
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-16,122.0,84.1,37.9,69.0,Active,2024-10-18,2025-05-22,19.2,False,2025-06-30
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-16,53.6,41.8,11.8,78.0,Active,2024-11-06,2025-04-06,21.0,False,2025-10-17
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-16,56.7,45.8,10.9,80.8,Active,2024-09-18,2025-06-11,22.3,True,2026-11-01
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-16,64.5,53.9,10.6,83.6,Active,2024-11-04,2025-04-08,22.6,True,2026-09-08
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-16,69.3,51.1,18.2,73.7,Active,2024-09-20,2025-03-28,23.8,False,2026-03-05
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-16,51.8,41.1,10.7,79.3,Active,2024-11-16,2025-05-07,21.9,False,2026-12-14
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-16,50.2,44.3,5.9,88.3,Active,2024-09-21,2025-06-06,19.0,True,2026-09-29
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-16,59.7,49.4,10.3,82.8,Active,2024-10-11,2025-04-02,19.7,True,2026-08-14
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-16,53.6,47.1,6.5,87.9,Active,2024-09-27,2025-06-02,18.1,True,2026-10-11
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-16,56.6,48.2,8.4,85.1,Degraded,2024-10-19,2025-05-11,22.6,True,2025-06-17
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-17,123.9,87.4,36.5,70.5,Active,2024-11-07,2025-05-31,13.0,False,2026-05-18
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-17,101.9,66.9,34.9,65.7,Degraded,2024-09-20,2025-05-09,16.3,False,2026-07-14
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-17,114.6,89.3,25.3,77.9,Active,2024-09-19,2025-06-04,19.9,False,2026-09-29
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-17,148.1,101.4,46.7,68.5,Active,2024-09-29,2025-05-15,23.6,False,2025-09-18
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-17,61.9,49.3,12.7,79.5,Active,2024-10-23,2025-06-12,13.7,False,2025-07-18
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-17,134.3,108.8,25.5,81.0,Active,2024-10-31,2025-05-29,21.6,True,2025-07-02
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-17,137.2,102.9,34.2,75.0,Active,2024-10-25,2025-05-27,15.8,False,2026-05-18
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-17,114.1,87.7,26.4,76.9,Degraded,2024-09-27,2025-05-31,15.3,False,2025-11-05
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-17,68.5,53.9,14.6,78.7,Active,2024-11-06,2025-05-08,20.4,False,2025-11-06
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-17,55.3,48.3,7.0,87.3,Active,2024-11-17,2025-04-06,21.1,True,2026-05-25
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-17,146.3,103.7,42.6,70.9,Degraded,2024-11-14,2025-05-31,14.3,False,2025-08-14
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-17,62.1,54.0,8.0,87.1,Degraded,2024-10-06,2025-04-27,14.1,True,2025-11-26
