customer_id,customer_segment,region,signup_date,plan_type,monthly_revenue,tenure_months,is_churned,churn_date,churn_reason
CUST_004568,Postpaid,Perak,2022-03-25,NovaConnect Postpaid 60,78,31,True,2024-09-06,Customer Service - Switched to Digi
CUST_004569,Business,Sabah,2021-08-25,NovaConnect Business Pro,299,38,False,,
CUST_004570,Postpaid,Johor,2020-03-31,NovaConnect Postpaid 40,58,55,False,,
CUST_004571,Enterprise,Perak,2020-08-16,NovaConnect Enterprise 500,2499,51,False,,
CUST_004572,Prepaid,Selangor,2023-04-06,NovaConnect Prepaid Plus,30,19,False,,
CUST_004573,Prepaid,Sarawak,2020-03-03,NovaConnect Prepaid Basic,20,56,False,,
CUST_004574,Prepaid,Johor,2022-06-01,NovaConnect Prepaid Plus,30,29,False,,
CUST_004575,Postpaid,Sabah,2021-12-02,NovaConnect Postpaid 40,58,35,False,,
CUST_004576,Business,Selangor,2022-02-25,NovaConnect Business Elite,399,32,False,,
CUST_004577,Prepaid,Penang,2023-02-06,NovaConnect Prepaid Basic,20,21,False,,
CUST_004578,Prepaid,Melaka,2020-03-06,NovaConnect Prepaid Basic,20,56,False,,
CUST_004579,Postpaid,Kuala Lumpur,2021-05-20,NovaConnect 5G Postpaid 100,128,42,False,,
CUST_004580,Prepaid,Sabah,2020-07-27,NovaConnect Prepaid Plus,30,51,False,,
CUST_004581,Postpaid,Penang,2021-01-30,NovaConnect Postpaid 40,58,45,False,,
CUST_004582,Postpaid,Penang,2023-12-25,NovaConnect 5G Postpaid 80,98,10,False,,
CUST_004583,Prepaid,Sabah,2022-11-26,NovaConnect Prepaid Plus,30,23,True,2024-08-29,Poor Coverage - Switched to Maxis
CUST_004584,Postpaid,Johor,2020-07-23,NovaConnect 5G Postpaid 100,128,52,False,,
CUST_004585,Postpaid,Sarawak,2024-03-29,NovaConnect Postpaid 40,58,7,False,,
CUST_004586,Business,Melaka,2024-03-14,NovaConnect Business Elite,399,7,False,,
CUST_004587,Postpaid,Melaka,2020-03-13,NovaConnect 5G Postpaid 80,98,56,False,,
CUST_004588,Business,Kuala Lumpur,2021-04-19,NovaConnect Business Elite,399,43,False,,
CUST_004589,Business,Sarawak,2021-08-16,NovaConnect Business Elite,399,39,False,,
CUST_004590,Business,Perak,2022-07-06,NovaConnect Business Elite,399,28,False,,
CUST_004591,Prepaid,Sabah,2020-01-14,NovaConnect Prepaid Basic,20,58,False,,
CUST_004592,Postpaid,Sabah,2022-11-02,NovaConnect 5G Postpaid 100,128,24,False,,
CUST_004593,Enterprise,Johor,2019-11-15,NovaConnect Enterprise 500,2499,60,False,,
CUST_004594,Postpaid,Johor,2020-05-21,NovaConnect Postpaid 60,78,54,False,,
CUST_004595,Enterprise,Johor,2022-04-13,NovaConnect Enterprise 500,2499,31,False,,
CUST_004596,Prepaid,Johor,2020-04-11,NovaConnect Prepaid Basic,20,55,False,,
CUST_004597,Postpaid,Sabah,2021-01-01,NovaConnect Postpaid 60,78,46,False,,
CUST_004598,Enterprise,Melaka,2022-01-18,NovaConnect Enterprise 300,1599,33,False,,
CUST_004599,Postpaid,Perak,2021-08-02,NovaConnect 5G Postpaid 100,128,39,False,,
CUST_004600,Postpaid,Perak,2020-07-11,NovaConnect Postpaid 40,58,52,False,,
CUST_004601,Enterprise,Sarawak,2020-10-09,NovaConnect Enterprise 300,1599,49,False,,
CUST_004602,Postpaid,Johor,2022-11-16,NovaConnect Postpaid 60,78,23,True,2024-05-18,Customer Service - Switched to Digi
CUST_004603,Postpaid,Kuala Lumpur,2023-05-04,NovaConnect Postpaid 60,78,18,True,2024-06-11,Network Issues - Switched to U Mobile
CUST_004604,Postpaid,Perak,2020-02-22,NovaConnect Postpaid 60,78,57,False,,
CUST_004605,Prepaid,Penang,2020-07-04,NovaConnect Prepaid Basic,20,52,False,,
CUST_004606,Postpaid,Selangor,2022-11-03,NovaConnect Postpaid 60,78,24,False,,
CUST_004607,Business,Penang,2024-08-21,NovaConnect Business Elite,399,2,False,,
CUST_004608,Prepaid,Perak,2023-02-04,NovaConnect Prepaid Plus,30,21,False,,
CUST_004609,Postpaid,Perak,2022-12-07,NovaConnect 5G Postpaid 100,128,23,False,,
CUST_004610,Prepaid,Perak,2024-03-03,NovaConnect Prepaid Basic,20,8,False,,
CUST_004611,Prepaid,Selangor,2024-07-26,NovaConnect Prepaid Plus,30,3,False,,
CUST_004612,Prepaid,Johor,2023-07-11,NovaConnect Prepaid Basic,20,15,False,,
CUST_004613,Postpaid,Sarawak,2019-11-19,NovaConnect Postpaid 40,58,60,False,,
CUST_004614,Postpaid,Johor,2020-07-29,NovaConnect Postpaid 40,58,51,False,,
CUST_004615,Postpaid,Perak,2024-08-16,NovaConnect Postpaid 60,78,2,False,,
CUST_004616,Postpaid,Johor,2019-11-16,NovaConnect 5G Postpaid 80,98,60,False,,
CUST_004617,Enterprise,Sabah,2019-12-12,NovaConnect Enterprise 500,2499,59,False,,
CUST_004618,Prepaid,Sarawak,2022-04-04,NovaConnect Prepaid Basic,20,31,False,,
CUST_004619,Business,Perak,2021-07-19,NovaConnect Business Elite,399,40,False,,
CUST_004620,Prepaid,Selangor,2022-05-20,NovaConnect Prepaid Plus,30,29,False,,
CUST_004621,Postpaid,Johor,2021-11-21,NovaConnect 5G Postpaid 80,98,35,True,2024-09-24,Poor Coverage - Switched to Maxis
CUST_004622,Business,Kuala Lumpur,2022-10-22,NovaConnect Business Pro,299,24,False,,
CUST_004623,Prepaid,Penang,2023-05-20,NovaConnect Prepaid Plus,30,17,False,,
CUST_004624,Enterprise,Penang,2023-05-11,NovaConnect Enterprise 300,1599,18,False,,
CUST_004625,Postpaid,Kuala Lumpur,2020-07-27,NovaConnect 5G Postpaid 100,128,51,False,,
CUST_004626,Business,Johor,2021-06-26,NovaConnect Business Pro,299,40,False,,
CUST_004627,Prepaid,Perak,2024-04-17,NovaConnect Prepaid Basic,20,6,True,2024-08-13,Network Issues - Switched to Maxis
CUST_004628,Prepaid,Penang,2024-04-28,NovaConnect Prepaid Basic,20,6,False,,
CUST_004629,Business,Sarawak,2021-12-13,NovaConnect Business Elite,399,35,False,,
CUST_004630,Prepaid,Kuala Lumpur,2022-01-07,NovaConnect Prepaid Plus,30,34,False,,
CUST_004631,Business,Kuala Lumpur,2022-12-19,NovaConnect Business Elite,399,22,False,,
CUST_004632,Postpaid,Melaka,2024-02-20,NovaConnect 5G Postpaid 80,98,8,False,,
CUST_004633,Postpaid,Selangor,2020-11-29,NovaConnect 5G Postpaid 80,98,47,False,,
CUST_004634,Postpaid,Melaka,2023-08-02,NovaConnect 5G Postpaid 100,128,15,False,,
CUST_004635,Prepaid,Sabah,2021-01-23,NovaConnect Prepaid Plus,30,45,False,,
CUST_004636,Postpaid,Selangor,2022-12-01,NovaConnect 5G Postpaid 100,128,23,False,,
CUST_004637,Postpaid,Sabah,2021-08-16,NovaConnect 5G Postpaid 80,98,39,True,2024-10-07,Poor Coverage - Switched to Maxis
CUST_004638,Prepaid,Sabah,2022-08-05,NovaConnect Prepaid Basic,20,27,False,,
CUST_004639,Postpaid,Selangor,2023-07-28,NovaConnect Postpaid 60,78,15,False,,
CUST_004640,Prepaid,Penang,2024-08-31,NovaConnect Prepaid Basic,20,2,False,,
CUST_004641,Postpaid,Kuala Lumpur,2021-10-02,NovaConnect 5G Postpaid 80,98,37,False,,
CUST_004642,Prepaid,Perak,2021-04-16,NovaConnect Prepaid Plus,30,43,False,,
CUST_004643,Enterprise,Penang,2022-10-28,NovaConnect Enterprise 300,1599,24,False,,
CUST_004644,Postpaid,Kuala Lumpur,2024-03-30,NovaConnect 5G Postpaid 100,128,7,False,,
CUST_004645,Prepaid,Melaka,2022-06-15,NovaConnect Prepaid Plus,30,29,False,,
CUST_004646,Prepaid,Melaka,2020-11-18,NovaConnect Prepaid Basic,20,48,False,,
CUST_004647,Postpaid,Sarawak,2023-12-22,NovaConnect Postpaid 40,58,10,False,,
CUST_004648,Postpaid,Melaka,2021-01-22,NovaConnect Postpaid 60,78,45,False,,
CUST_004649,Prepaid,Melaka,2019-11-22,NovaConnect Prepaid Plus,30,60,False,,
CUST_004650,Enterprise,Sarawak,2020-01-27,NovaConnect Enterprise 300,1599,58,False,,
CUST_004651,Business,Kuala Lumpur,2021-10-05,NovaConnect Business Elite,399,37,False,,
CUST_004652,Prepaid,Selangor,2022-11-17,NovaConnect Prepaid Plus,30,23,False,,
CUST_004653,Prepaid,Sabah,2022-02-08,NovaConnect Prepaid Plus,30,33,False,,
CUST_004654,Enterprise,Perak,2021-07-06,NovaConnect Enterprise 500,2499,40,False,,
CUST_004655,Postpaid,Melaka,2020-07-31,NovaConnect Postpaid 60,78,51,False,,
CUST_004656,Postpaid,Johor,2023-11-14,NovaConnect Postpaid 40,58,11,False,,
CUST_004657,Postpaid,Perak,2024-07-26,NovaConnect Postpaid 60,78,3,False,,
CUST_004658,Postpaid,Melaka,2023-03-28,NovaConnect 5G Postpaid 100,128,19,False,,
CUST_004659,Postpaid,Sarawak,2023-08-06,NovaConnect 5G Postpaid 100,128,15,False,,
CUST_004660,Prepaid,Selangor,2021-03-20,NovaConnect Prepaid Plus,30,44,False,,
CUST_004661,Postpaid,Melaka,2024-09-26,NovaConnect 5G Postpaid 100,128,1,False,,
CUST_004662,Postpaid,Selangor,2022-12-19,NovaConnect Postpaid 60,78,22,False,,
CUST_004663,Postpaid,Perak,2022-01-31,NovaConnect 5G Postpaid 100,128,33,False,,
CUST_004664,Prepaid,Johor,2023-07-16,NovaConnect Prepaid Plus,30,15,False,,
CUST_004665,Postpaid,Penang,2024-07-05,NovaConnect 5G Postpaid 80,98,3,False,,
CUST_004666,Postpaid,Selangor,2020-07-26,NovaConnect Postpaid 60,78,51,False,,
CUST_004667,Postpaid,Perak,2023-06-04,NovaConnect Postpaid 60,78,17,False,,
CUST_004668,Postpaid,Selangor,2020-11-19,NovaConnect 5G Postpaid 80,98,48,False,,
CUST_004669,Postpaid,Perak,2020-09-28,NovaConnect Postpaid 60,78,49,False,,
CUST_004670,Postpaid,Perak,2022-10-09,NovaConnect Postpaid 60,78,25,False,,
CUST_004671,Postpaid,Penang,2023-04-27,NovaConnect Postpaid 60,78,18,False,,
CUST_004672,Prepaid,Melaka,2024-01-06,NovaConnect Prepaid Basic,20,10,False,,
CUST_004673,Prepaid,Kuala Lumpur,2021-07-14,NovaConnect Prepaid Plus,30,40,False,,
CUST_004674,Prepaid,Perak,2023-07-09,NovaConnect Prepaid Basic,20,16,False,,
CUST_004675,Prepaid,Melaka,2021-05-25,NovaConnect Prepaid Basic,20,41,True,2024-07-07,Poor Coverage - Switched to Maxis
CUST_004676,Postpaid,Perak,2021-04-15,NovaConnect 5G Postpaid 100,128,43,False,,
CUST_004677,Postpaid,Johor,2024-04-02,NovaConnect 5G Postpaid 100,128,7,False,,
CUST_004678,Postpaid,Sarawak,2020-06-13,NovaConnect 5G Postpaid 80,98,53,False,,
CUST_004679,Prepaid,Selangor,2019-11-19,NovaConnect Prepaid Plus,30,60,False,,
CUST_004680,Business,Kuala Lumpur,2020-11-09,NovaConnect Business Pro,299,48,False,,
CUST_004681,Prepaid,Penang,2022-07-09,NovaConnect Prepaid Plus,30,28,False,,
CUST_004682,Postpaid,Sarawak,2020-08-19,NovaConnect Postpaid 60,78,51,False,,
CUST_004683,Postpaid,Melaka,2024-06-22,NovaConnect 5G Postpaid 80,98,4,False,,
CUST_004684,Postpaid,Penang,2021-12-19,NovaConnect Postpaid 40,58,34,True,2024-10-25,Customer Service - Switched to Digi
CUST_004685,Prepaid,Sarawak,2020-12-11,NovaConnect Prepaid Plus,30,47,False,,
CUST_004686,Postpaid,Johor,2020-10-31,NovaConnect 5G Postpaid 80,98,48,False,,
CUST_004687,Postpaid,Perak,2022-10-15,NovaConnect 5G Postpaid 100,128,24,False,,
CUST_004688,Postpaid,Sarawak,2024-04-16,NovaConnect Postpaid 40,58,6,False,,
CUST_004689,Business,Melaka,2021-08-16,NovaConnect Business Pro,299,39,False,,
CUST_004690,Postpaid,Perak,2021-11-02,NovaConnect Postpaid 40,58,36,False,,
CUST_004691,Business,Selangor,2022-04-06,NovaConnect Business Elite,399,31,False,,
CUST_004692,Postpaid,Melaka,2023-07-04,NovaConnect 5G Postpaid 80,98,16,False,,
CUST_004693,Postpaid,Melaka,2023-07-14,NovaConnect 5G Postpaid 80,98,15,False,,
CUST_004694,Postpaid,Kuala Lumpur,2021-04-17,NovaConnect 5G Postpaid 100,128,43,True,2024-10-30,Network Issues - Switched to U Mobile
CUST_004695,Business,Sarawak,2022-12-30,NovaConnect Business Pro,299,22,False,,
CUST_004696,Prepaid,Johor,2020-09-22,NovaConnect Prepaid Plus,30,50,False,,
CUST_004697,Postpaid,Penang,2020-06-20,NovaConnect 5G Postpaid 80,98,53,False,,
CUST_004698,Prepaid,Melaka,2020-11-14,NovaConnect Prepaid Plus,30,48,False,,
CUST_004699,Postpaid,Penang,2022-03-12,NovaConnect 5G Postpaid 80,98,32,False,,
CUST_004700,Postpaid,Kuala Lumpur,2022-04-27,NovaConnect Postpaid 40,58,30,False,,
CUST_004701,Prepaid,Melaka,2023-01-26,NovaConnect Prepaid Plus,30,21,False,,
CUST_004702,Prepaid,Kuala Lumpur,2022-07-19,NovaConnect Prepaid Plus,30,27,False,,
CUST_004703,Business,Selangor,2024-02-07,NovaConnect Business Pro,299,8,False,,
CUST_004704,Postpaid,Sarawak,2021-02-21,NovaConnect 5G Postpaid 100,128,44,False,,
CUST_004705,Business,Kuala Lumpur,2024-03-04,NovaConnect Business Pro,299,8,False,,
CUST_004706,Postpaid,Selangor,2024-09-02,NovaConnect 5G Postpaid 100,128,2,False,,
CUST_004707,Postpaid,Johor,2021-05-30,NovaConnect 5G Postpaid 80,98,41,True,2024-10-24,Network Issues - Switched to U Mobile
CUST_004708,Postpaid,Sabah,2021-12-26,NovaConnect 5G Postpaid 100,128,34,False,,
CUST_004709,Postpaid,Sarawak,2020-09-12,NovaConnect 5G Postpaid 80,98,50,False,,
CUST_004710,Postpaid,Melaka,2021-03-30,NovaConnect 5G Postpaid 80,98,43,False,,
CUST_004711,Prepaid,Kuala Lumpur,2022-01-25,NovaConnect Prepaid Basic,20,33,False,,
CUST_004712,Postpaid,Kuala Lumpur,2023-02-08,NovaConnect 5G Postpaid 80,98,21,False,,
CUST_004713,Postpaid,Selangor,2020-03-06,NovaConnect Postpaid 40,58,56,False,,
CUST_004714,Prepaid,Sarawak,2020-08-05,NovaConnect Prepaid Basic,20,51,False,,
CUST_004715,Postpaid,Penang,2024-04-29,NovaConnect 5G Postpaid 100,128,6,False,,
CUST_004716,Postpaid,Kuala Lumpur,2021-02-23,NovaConnect 5G Postpaid 100,128,44,False,,
CUST_004717,Postpaid,Kuala Lumpur,2022-06-28,NovaConnect 5G Postpaid 80,98,28,False,,
CUST_004718,Business,Sarawak,2024-04-10,NovaConnect Business Pro,299,6,False,,
CUST_004719,Postpaid,Perak,2022-10-18,NovaConnect Postpaid 60,78,24,False,,
CUST_004720,Prepaid,Johor,2023-03-30,NovaConnect Prepaid Plus,30,19,False,,
CUST_004721,Postpaid,Johor,2023-03-20,NovaConnect 5G Postpaid 100,128,19,False,,
CUST_004722,Business,Melaka,2022-01-06,NovaConnect Business Pro,299,34,False,,
CUST_004723,Prepaid,Johor,2024-06-17,NovaConnect Prepaid Basic,20,4,False,,
CUST_004724,Postpaid,Sarawak,2020-11-23,NovaConnect 5G Postpaid 100,128,47,True,2024-09-18,Network Issues - Switched to U Mobile
CUST_004725,Postpaid,Kuala Lumpur,2022-01-31,NovaConnect 5G Postpaid 80,98,33,False,,
CUST_004726,Prepaid,Perak,2022-05-11,NovaConnect Prepaid Plus,30,30,True,2024-09-06,Network Issues - Switched to Maxis
CUST_004727,Prepaid,Johor,2021-05-19,NovaConnect Prepaid Basic,20,42,False,,
CUST_004728,Business,Selangor,2022-02-25,NovaConnect Business Pro,299,32,False,,
CUST_004729,Prepaid,Selangor,2024-03-02,NovaConnect Prepaid Basic,20,8,False,,
CUST_004730,Prepaid,Kuala Lumpur,2023-10-18,NovaConnect Prepaid Plus,30,12,False,,
CUST_004731,Prepaid,Sabah,2024-06-01,NovaConnect Prepaid Plus,30,5,False,,
CUST_004732,Postpaid,Johor,2021-04-24,NovaConnect Postpaid 40,58,42,False,,
CUST_004733,Postpaid,Selangor,2021-08-04,NovaConnect 5G Postpaid 100,128,39,False,,
CUST_004734,Business,Selangor,2020-04-25,NovaConnect Business Pro,299,55,True,2024-06-01,Customer Service - Switched to Digi
CUST_004735,Postpaid,Sarawak,2022-05-20,NovaConnect 5G Postpaid 100,128,29,False,,
CUST_004736,Prepaid,Melaka,2021-06-03,NovaConnect Prepaid Plus,30,41,False,,
CUST_004737,Prepaid,Melaka,2021-02-11,NovaConnect Prepaid Plus,30,45,False,,
CUST_004738,Postpaid,Selangor,2020-06-21,NovaConnect Postpaid 60,78,53,True,2024-07-30,Network Issues - Switched to Maxis
CUST_004739,Business,Kuala Lumpur,2022-01-19,NovaConnect Business Elite,399,33,False,,
CUST_004740,Postpaid,Melaka,2021-10-14,NovaConnect 5G Postpaid 80,98,37,False,,
CUST_004741,Prepaid,Selangor,2022-02-09,NovaConnect Prepaid Plus,30,33,False,,
CUST_004742,Business,Perak,2022-01-31,NovaConnect Business Elite,399,33,False,,
CUST_004743,Prepaid,Sarawak,2020-05-17,NovaConnect Prepaid Plus,30,54,False,,
CUST_004744,Prepaid,Kuala Lumpur,2022-02-07,NovaConnect Prepaid Plus,30,33,False,,
CUST_004745,Prepaid,Johor,2020-09-03,NovaConnect Prepaid Basic,20,50,False,,
CUST_004746,Business,Sarawak,2022-06-08,NovaConnect Business Pro,299,29,False,,
CUST_004747,Prepaid,Sarawak,2024-08-11,NovaConnect Prepaid Basic,20,2,False,,
CUST_004748,Prepaid,Kuala Lumpur,2022-10-08,NovaConnect Prepaid Basic,20,25,False,,
CUST_004749,Postpaid,Perak,2019-11-16,NovaConnect Postpaid 60,78,60,False,,
CUST_004750,Postpaid,Penang,2023-03-26,NovaConnect 5G Postpaid 100,128,19,False,,
CUST_004751,Postpaid,Perak,2020-01-26,NovaConnect Postpaid 40,58,58,False,,
CUST_004752,Prepaid,Sabah,2023-11-07,NovaConnect Prepaid Basic,20,12,False,,
CUST_004753,Postpaid,Penang,2023-03-26,NovaConnect 5G Postpaid 100,128,19,False,,
CUST_004754,Business,Sabah,2020-06-20,NovaConnect Business Elite,399,53,False,,
CUST_004755,Postpaid,Perak,2023-02-16,NovaConnect Postpaid 40,58,20,False,,
CUST_004756,Postpaid,Johor,2021-02-05,NovaConnect Postpaid 60,78,45,False,,
CUST_004757,Enterprise,Perak,2022-06-19,NovaConnect Enterprise 500,2499,28,False,,
CUST_004758,Postpaid,Sarawak,2020-03-03,NovaConnect Postpaid 40,58,56,False,,
CUST_004759,Enterprise,Penang,2024-03-30,NovaConnect Enterprise 300,1599,7,False,,
CUST_004760,Enterprise,Melaka,2020-11-19,NovaConnect Enterprise 300,1599,48,False,,
CUST_004761,Prepaid,Melaka,2024-04-10,NovaConnect Prepaid Plus,30,6,False,,
CUST_004762,Prepaid,Johor,2021-02-25,NovaConnect Prepaid Basic,20,44,False,,
CUST_004763,Prepaid,Penang,2022-06-11,NovaConnect Prepaid Plus,30,29,False,,
CUST_004764,Prepaid,Sabah,2022-02-05,NovaConnect Prepaid Basic,20,33,False,,
CUST_004765,Postpaid,Melaka,2021-09-11,NovaConnect 5G Postpaid 100,128,38,False,,
CUST_004766,Enterprise,Johor,2024-07-25,NovaConnect Enterprise 500,2499,3,False,,
CUST_004767,Prepaid,Kuala Lumpur,2022-02-20,NovaConnect Prepaid Basic,20,32,False,,
CUST_004768,Prepaid,Penang,2022-09-02,NovaConnect Prepaid Basic,20,26,False,,
CUST_004769,Postpaid,Selangor,2022-05-28,NovaConnect Postpaid 60,78,29,True,2024-07-21,Network Issues - Switched to Maxis
CUST_004770,Prepaid,Selangor,2024-05-23,NovaConnect Prepaid Basic,20,5,False,,
CUST_004771,Postpaid,Sarawak,2021-12-09,NovaConnect 5G Postpaid 80,98,35,False,,
CUST_004772,Postpaid,Perak,2020-05-01,NovaConnect 5G Postpaid 80,98,54,False,,
CUST_004773,Postpaid,Melaka,2021-06-25,NovaConnect 5G Postpaid 100,128,40,False,,
CUST_004774,Business,Penang,2024-05-30,NovaConnect Business Pro,299,5,False,,
CUST_004775,Postpaid,Penang,2021-05-05,NovaConnect Postpaid 40,58,42,True,2024-08-16,Customer Service - Switched to Digi
CUST_004776,Prepaid,Perak,2020-12-14,NovaConnect Prepaid Basic,20,47,False,,
CUST_004777,Postpaid,Selangor,2021-10-26,NovaConnect 5G Postpaid 80,98,36,False,,
CUST_004778,Prepaid,Melaka,2022-10-13,NovaConnect Prepaid Basic,20,25,False,,
CUST_004779,Business,Sabah,2020-05-31,NovaConnect Business Pro,299,53,False,,
CUST_004780,Prepaid,Johor,2020-04-25,NovaConnect Prepaid Plus,30,55,False,,
CUST_004781,Postpaid,Melaka,2020-10-06,NovaConnect 5G Postpaid 100,128,49,False,,
CUST_004782,Prepaid,Sarawak,2022-02-27,NovaConnect Prepaid Basic,20,32,False,,
CUST_004783,Prepaid,Sarawak,2021-11-17,NovaConnect Prepaid Basic,20,36,False,,
CUST_004784,Postpaid,Kuala Lumpur,2020-07-05,NovaConnect 5G Postpaid 80,98,52,False,,
CUST_004785,Prepaid,Penang,2022-01-31,NovaConnect Prepaid Basic,20,33,False,,
CUST_004786,Postpaid,Melaka,2023-01-16,NovaConnect 5G Postpaid 80,98,21,True,2024-06-20,Customer Service - Switched to Digi
CUST_004787,Postpaid,Kuala Lumpur,2020-01-03,NovaConnect 5G Postpaid 100,128,58,False,,
CUST_004788,Prepaid,Selangor,2020-01-23,NovaConnect Prepaid Plus,30,58,False,,
CUST_004789,Prepaid,Kuala Lumpur,2021-07-26,NovaConnect Prepaid Plus,30,39,False,,
CUST_004790,Postpaid,Selangor,2022-06-29,NovaConnect Postpaid 60,78,28,False,,
CUST_004791,Prepaid,Johor,2024-06-24,NovaConnect Prepaid Basic,20,4,False,,
CUST_004792,Prepaid,Perak,2024-04-29,NovaConnect Prepaid Plus,30,6,False,,
CUST_004793,Postpaid,Melaka,2021-04-29,NovaConnect 5G Postpaid 80,98,42,False,,
CUST_004794,Prepaid,Melaka,2021-11-29,NovaConnect Prepaid Plus,30,35,False,,
CUST_004795,Postpaid,Perak,2021-01-17,NovaConnect 5G Postpaid 80,98,46,False,,
CUST_004796,Business,Kuala Lumpur,2022-12-29,NovaConnect Business Pro,299,22,True,2024-07-20,Better Offer - Switched to Maxis
CUST_004797,Prepaid,Penang,2021-09-13,NovaConnect Prepaid Basic,20,38,False,,
CUST_004798,Business,Perak,2021-07-18,NovaConnect Business Elite,399,40,True,2024-05-10,Better Offer - Switched to Maxis
CUST_004799,Prepaid,Penang,2022-08-12,NovaConnect Prepaid Plus,30,27,False,,
CUST_004800,Business,Penang,2020-08-01,NovaConnect Business Elite,399,51,False,,
CUST_004801,Business,Johor,2024-05-18,NovaConnect Business Pro,299,5,False,,
CUST_004802,Prepaid,Sabah,2020-07-04,NovaConnect Prepaid Plus,30,52,True,2024-05-11,Better Offer - Switched to Maxis
CUST_004803,Postpaid,Penang,2022-03-06,NovaConnect 5G Postpaid 100,128,32,False,,
CUST_004804,Postpaid,Johor,2024-06-02,NovaConnect 5G Postpaid 100,128,5,False,,
CUST_004805,Prepaid,Perak,2021-04-05,NovaConnect Prepaid Plus,30,43,False,,
CUST_004806,Enterprise,Perak,2023-06-12,NovaConnect Enterprise 500,2499,16,False,,
CUST_004807,Postpaid,Kuala Lumpur,2022-02-28,NovaConnect 5G Postpaid 80,98,32,False,,
CUST_004808,Postpaid,Johor,2020-02-06,NovaConnect 5G Postpaid 80,98,57,False,,
CUST_004809,Prepaid,Johor,2021-04-12,NovaConnect Prepaid Plus,30,43,False,,
CUST_004810,Postpaid,Sarawak,2021-08-20,NovaConnect Postpaid 40,58,38,False,,
CUST_004811,Postpaid,Johor,2023-08-12,NovaConnect Postpaid 60,78,14,False,,
CUST_004812,Postpaid,Johor,2020-12-01,NovaConnect Postpaid 60,78,47,False,,
CUST_004813,Postpaid,Selangor,2022-10-26,NovaConnect 5G Postpaid 100,128,24,False,,
CUST_004814,Prepaid,Kuala Lumpur,2023-03-12,NovaConnect Prepaid Basic,20,20,False,,
CUST_004815,Postpaid,Penang,2021-04-14,NovaConnect 5G Postpaid 100,128,43,False,,
CUST_004816,Business,Sabah,2023-09-22,NovaConnect Business Elite,399,13,False,,
CUST_004817,Postpaid,Johor,2023-06-09,NovaConnect 5G Postpaid 100,128,17,False,,
CUST_004818,Postpaid,Sarawak,2023-11-16,NovaConnect Postpaid 40,58,11,False,,
CUST_004819,Postpaid,Melaka,2023-02-05,NovaConnect Postpaid 60,78,21,False,,
CUST_004820,Business,Perak,2020-11-04,NovaConnect Business Pro,299,48,False,,
CUST_004821,Prepaid,Sarawak,2022-05-26,NovaConnect Prepaid Basic,20,29,True,2024-06-15,Better Offer - Switched to Maxis
CUST_004822,Postpaid,Sarawak,2024-04-25,NovaConnect Postpaid 40,58,6,False,,
CUST_004823,Prepaid,Sarawak,2022-01-26,NovaConnect Prepaid Plus,30,33,False,,
CUST_004824,Postpaid,Sabah,2022-08-25,NovaConnect 5G Postpaid 100,128,26,False,,
CUST_004825,Postpaid,Johor,2020-01-01,NovaConnect Postpaid 60,78,58,False,,
CUST_004826,Postpaid,Melaka,2020-05-05,NovaConnect 5G Postpaid 100,128,54,False,,
CUST_004827,Postpaid,Melaka,2023-12-26,NovaConnect Postpaid 60,78,10,False,,
CUST_004828,Business,Penang,2023-10-31,NovaConnect Business Elite,399,12,False,,
